node_id,lat,lon
963,-37.68294143676758,144.55917358398438
964,-37.683074951171875,144.55894470214844
965,-37.68315124511719,144.55870056152344
966,-37.68319320678711,144.5585174560547
967,-37.6832160949707,144.55819702148438
968,-37.68316650390625,144.5579376220703
969,-37.68305969238281,144.5576629638672
970,-37.68287658691406,144.55740356445312
971,-37.682674407958984,144.55723571777344
972,-37.682411193847656,144.5570831298828
973,-37.68165588378906,144.556640625
974,-37.68143081665039,144.5565185546875
975,-37.68125534057617,144.5564422607422
976,-37.68109893798828,144.55645751953125
977,-37.68087387084961,144.55654907226562
978,-37.68062210083008,144.55679321289062
979,-37.680389404296875,144.5570068359375
980,-37.68030548095703,144.55718994140625
981,-37.68024063110352,144.55743408203125
982,-37.68023681640625,144.55764770507812
983,-37.680458068847656,144.5593719482422
984,-37.68059921264648,144.55963134765625
985,-37.68098068237305,144.5598602294922
986,-37.681419372558594,144.55999755859375
987,-37.68155670166016,144.55995178222656
988,-37.68169403076172,144.5598602294922
989,-37.68181610107422,144.55978393554688
990,-37.6819953918457,144.55975341796875
991,-37.68217468261719,144.55975341796875
992,-37.68232727050781,144.55984497070312
993,-37.68244552612305,144.5599365234375
994,-37.682579040527344,144.5599822998047
998,-37.684757232666016,144.5792694091797
999,-37.68474578857422,144.57936096191406
1000,-37.68724060058594,144.55380249023438
1001,-37.68716812133789,144.5538330078125
1002,-37.68639373779297,144.5537872314453
1004,-37.6861572265625,144.5560302734375
1007,-37.686370849609375,144.55621337890625
1009,-37.686859130859375,144.55621337890625
1010,-37.68745803833008,144.55621337890625
1013,-37.68750762939453,144.5548095703125
1014,-37.687522888183594,144.5560760498047
1015,-37.6869010925293,144.55479431152344
1016,-37.68689727783203,144.5548553466797
1017,-37.68682098388672,144.55613708496094
1018,-37.68732452392578,144.5547332763672
1019,-37.68732452392578,144.55467224121094
1020,-37.68732833862305,144.55433654785156
1021,-37.68729782104492,144.55409240722656
1022,-37.687103271484375,144.5529327392578
1023,-37.687774658203125,144.55259704589844
1024,-37.68741607666016,144.55282592773438
1025,-37.68644714355469,144.55284118652344
1029,-37.68634033203125,144.55271911621094
1030,-37.68634033203125,144.5526123046875
1033,-37.68570709228515,144.55105590820312
1034,-37.68575668334961,144.55020141601562
1037,-37.68556213378906,144.55393981933594
1038,-37.68564224243164,144.55284118652344
1039,-37.68565368652344,144.5525665283203
1049,-37.65886306762695,144.6009063720703
1050,-37.65909576416016,144.60267639160156
1051,-37.65914535522461,144.60330200195312
1052,-37.659122467041016,144.6035919189453
1053,-37.65901184082031,144.60382080078125
1054,-37.65886306762695,144.60398864746094
1056,-37.6585578918457,144.60409545898438
1057,-37.65739059448242,144.60400390625
1058,-37.659122467041016,144.60450744628906
1059,-37.6593017578125,144.60476684570312
1060,-37.65950775146485,144.60496520996094
1061,-37.676307678222656,144.5981903076172
1070,-37.68350601196289,144.60317993164062
1077,-37.68266296386719,144.60516357421875
1078,-37.68259811401367,144.60743713378906
1079,-37.68257522583008,144.6094970703125
1080,-37.68181991577149,144.60513305664062
1081,-37.68171310424805,144.6051025390625
1084,-37.68143081665039,144.6048126220703
1088,-37.681907653808594,144.60743713378906
1089,-37.6812744140625,144.6073760986328
1090,-37.681114196777344,144.60740661621094
1091,-37.68099594116211,144.60751342773438
1092,-37.68072891235352,144.6079559326172
1093,-37.68034362792969,144.6085968017578
1094,-37.68024063110352,144.60885620117188
1095,-37.679927825927734,144.60935974121094
1096,-37.67963409423828,144.60995483398438
1097,-37.680171966552734,144.60992431640625
1098,-37.68027877807617,144.61038208007812
1099,-37.680328369140625,144.61085510253906
1100,-37.68037414550781,144.61134338378906
1101,-37.68040084838867,144.61178588867188
1102,-37.68106460571289,144.6032257080078
1105,-37.680538177490234,144.60321044921875
1108,-37.680328369140625,144.6034698486328
1110,-37.67978286743164,144.60440063476562
1112,-37.67965316772461,144.60491943359375
1113,-37.67948532104492,144.60614013671875
1118,-37.679141998291016,144.60643005371094
1119,-37.67784881591797,144.60665893554688
1124,-37.68974304199219,144.60235595703125
1125,-37.689937591552734,144.60223388671875
1126,-37.69038009643555,144.6021270751953
1127,-37.69093322753906,144.60205078125
1128,-37.69131851196289,144.60191345214844
1129,-37.69143295288086,144.60183715820312
1130,-37.69151306152344,144.6016387939453
1131,-37.69173431396485,144.60035705566406
1132,-37.69192886352539,144.59933471679688
1133,-37.69198989868164,144.59901428222656
1142,-37.68982696533203,144.5990447998047
1143,-37.69187545776367,144.5986785888672
